customer_id,first_name,last_name,gender,age,country,city,signup_date,company_size,industry
29562,Christine,Huber,Other,35,Australia,Melbourne,2025-04-07,SMB,Education
29563,Amy,Ball,Other,64,USA,New York,2023-04-24,SMB,Healthcare
29564,Joseph,Vang,Male,49,Singapore,Singapore,2023-06-15,SMB,Retail
29565,Daniel,Cooper,Male,42,India,Ahmedabad,2023-12-27,Enterprise,Finance
29566,Bryan,Martinez,Other,18,Canada,Toronto,2023-07-21,Enterprise,Finance
29567,Eric,Vega,Female,30,India,Ahmedabad,2024-09-25,Startup,Education
29568,Richard,Martin,Male,27,Australia,Sydney,2024-12-12,Enterprise,Healthcare
29569,Nicholas,Chung,Female,60,Singapore,Singapore,2025-01-26,Startup,Technology
29570,Steven,Johnson,Male,23,India,Mumbai,2022-12-13,Individual,Education
29571,Sherri,Smith,Female,48,India,Mumbai,2024-07-04,Individual,Technology
29572,Michael,Conner,Other,51,Singapore,Singapore,2022-08-28,SMB,Retail
29573,Shawn,Farmer,Female,65,USA,San Francisco,2023-02-06,Enterprise,Technology
29574,Erica,King,Female,49,India,Ahmedabad,2023-07-16,Startup,Education
29575,Erika,Nelson,Male,51,India,Ahmedabad,2025-01-04,SMB,Marketing
29576,Nathan,Burns,Male,39,Australia,Sydney,2022-03-13,Startup,Finance
29577,Eric,Chang,Other,30,USA,Chicago,2023-01-24,Individual,Education
29578,Jennifer,Giles,Female,27,USA,New York,2024-08-31,Individual,Healthcare
29579,Michael,Moore,Other,21,Singapore,Singapore,2024-04-07,SMB,Technology
29580,Megan,Hicks,Female,57,Germany,Munich,2022-10-29,SMB,Education
29581,William,Elliott,Female,40,Australia,Sydney,2023-10-09,Startup,Finance
29582,Charles,Jackson,Female,57,India,Bangalore,2024-06-12,Enterprise,Retail
29583,Anne,Rodriguez,Female,33,Germany,Berlin,2024-05-20,Startup,Marketing
29584,Paul,Smith,Male,63,India,Ahmedabad,2024-07-08,Enterprise,Marketing
29585,Stacy,Williams,Male,29,Singapore,Singapore,2025-02-25,Enterprise,Healthcare
29586,Rachael,Ingram,Other,41,Singapore,Singapore,2022-09-11,Startup,Retail
29587,Amber,Patterson,Female,23,USA,New York,2024-09-18,Enterprise,Marketing
29588,Becky,Christensen,Male,28,Australia,Melbourne,2023-01-27,Individual,Technology
29589,Joseph,Miller,Other,42,USA,New York,2025-02-02,Enterprise,Healthcare
29590,Shannon,Jackson,Male,32,Germany,Munich,2022-08-23,Startup,Technology
29591,Traci,Gomez,Male,29,India,Ahmedabad,2024-10-25,Individual,Marketing
29592,Martin,Christensen,Male,35,Singapore,Singapore,2024-09-16,SMB,Retail
29593,Lisa,Lester,Male,53,UK,London,2023-10-16,Individual,Finance
29594,Jeremy,Green,Male,48,UK,Manchester,2022-06-14,Enterprise,Retail
29595,Alexis,Parker,Female,49,India,Mumbai,2023-12-11,Startup,Marketing
29596,Eric,Richardson,Male,55,India,Bangalore,2022-11-27,SMB,Technology
29597,Lisa,Gordon,Other,46,India,Bangalore,2022-10-01,SMB,Marketing
29598,Lynn,Chan,Other,35,India,Ahmedabad,2025-02-24,Individual,Retail
29599,Christopher,Holland,Other,42,UK,London,2023-11-27,Individual,Technology
29600,Diana,Gomez,Male,57,Australia,Sydney,2024-07-27,Startup,Healthcare
29601,Kimberly,Reeves,Male,41,Canada,Toronto,2022-03-27,Enterprise,Retail
29602,Monica,Ewing,Male,51,Germany,Munich,2022-11-24,Individual,Retail
29603,Dana,Lozano,Female,27,India,Mumbai,2023-10-28,Enterprise,Education
29604,Sarah,Morrison,Male,46,Australia,Sydney,2024-11-16,Startup,Healthcare
29605,Scott,Stout,Other,35,India,Ahmedabad,2023-10-07,Enterprise,Technology
29606,Robin,Snyder,Other,34,Singapore,Singapore,2025-03-27,Startup,Technology
29607,Justin,Hall,Male,52,UK,London,2022-11-13,Individual,Retail
29608,Latoya,Gonzalez,Male,26,Australia,Melbourne,2022-05-14,Startup,Finance
29609,Eric,Guzman,Female,20,Australia,Sydney,2023-11-06,Enterprise,Marketing
29610,Cody,Garcia,Female,21,Singapore,Singapore,2022-07-04,Individual,Technology
29611,Jacob,Hoover,Other,27,USA,Chicago,2023-08-25,Startup,Retail
29612,Michael,Mann,Other,61,Canada,Toronto,2022-11-08,SMB,Finance
29613,Krystal,Horton,Female,64,Australia,Melbourne,2022-03-09,Enterprise,Marketing
29614,Christopher,Goodwin,Other,31,USA,San Francisco,2025-03-21,Enterprise,Technology
29615,Michelle,Pearson,Other,43,Canada,Vancouver,2022-06-09,Individual,Retail
29616,Dean,Cohen,Other,48,UK,London,2024-10-10,SMB,Healthcare
29617,Veronica,Pacheco,Other,61,Canada,Vancouver,2022-07-18,SMB,Healthcare
29618,Harry,Robertson,Female,31,USA,Chicago,2024-06-01,Individual,Technology
29619,Daniel,Pittman,Male,38,UK,Manchester,2023-01-10,SMB,Marketing
29620,Jennifer,Bender,Other,27,Canada,Toronto,2023-09-10,Enterprise,Retail
29621,Bradley,Gibson,Other,42,Canada,Vancouver,2025-04-11,Enterprise,Healthcare
29622,Wayne,Lane,Male,31,Germany,Berlin,2024-06-05,Individual,Technology
29623,Angel,Porter,Other,65,UK,Manchester,2025-01-20,Startup,Healthcare
29624,John,Collins,Other,62,Australia,Melbourne,2023-12-15,Individual,Retail
29625,John,Collins,Female,23,UK,London,2025-01-15,Enterprise,Technology
29626,Barbara,Bell,Female,33,Germany,Munich,2022-10-29,Startup,Retail
29627,Alyssa,Clark,Male,53,Australia,Melbourne,2023-07-14,Enterprise,Education
29628,Jeffrey,Mathis,Male,38,USA,Chicago,2024-03-07,Individual,Technology
29629,Jonathan,Ramirez,Other,41,Germany,Munich,2022-07-20,Individual,Healthcare
29630,James,Welch,Male,46,India,Ahmedabad,2024-01-16,Individual,Retail
29631,Kristen,Wilson,Female,48,Germany,Munich,2022-03-23,Startup,Retail
29632,Rachel,Quinn,Other,39,Singapore,Singapore,2022-11-21,Individual,Finance
29633,Amanda,Lynn,Other,27,UK,London,2025-01-21,Individual,Education
29634,Kenneth,Bird,Female,20,Singapore,Singapore,2024-10-07,SMB,Technology
29635,Arthur,Humphrey,Female,32,Canada,Toronto,2023-03-04,SMB,Healthcare
29636,Charles,Young,Female,23,USA,New York,2023-07-25,SMB,Technology
29637,Emily,White,Female,57,USA,San Francisco,2024-02-25,SMB,Healthcare
29638,Taylor,Garcia,Male,31,USA,Chicago,2024-04-07,Enterprise,Education
29639,Mary,Perry,Other,42,Australia,Sydney,2022-10-20,Startup,Technology
29640,Michelle,Fisher,Female,39,Germany,Munich,2022-01-03,Individual,Retail
29641,Kayla,Harper,Male,36,USA,Chicago,2024-01-21,Startup,Technology
29642,Hector,Rose,Female,26,USA,San Francisco,2022-05-03,SMB,Marketing
29643,Ruben,Owens,Female,28,Germany,Munich,2022-12-18,Individual,Retail
29644,Carrie,Hamilton,Male,24,Singapore,Singapore,2023-03-26,SMB,Marketing
29645,Jay,Wilkinson,Other,53,Germany,Berlin,2025-01-22,SMB,Education
29646,Sarah,Moran,Female,40,India,Mumbai,2023-07-22,Enterprise,Retail
29647,Jeffrey,Brennan,Male,41,Canada,Toronto,2025-01-30,Individual,Retail
29648,Christina,Ford,Male,36,Canada,Vancouver,2022-09-21,Enterprise,Education
29649,Matthew,Johnson,Other,19,India,Mumbai,2022-07-12,Enterprise,Finance
29650,Sally,Gomez,Other,29,India,Ahmedabad,2023-03-01,Startup,Healthcare
29651,Alyssa,Miller,Other,64,UK,London,2024-06-03,Individual,Education
29652,Janet,Wright,Female,34,UK,London,2023-06-06,SMB,Retail
29653,Veronica,Gilbert,Male,55,Australia,Melbourne,2022-08-22,SMB,Healthcare
29654,Martin,Schneider,Other,28,Canada,Toronto,2022-04-12,Enterprise,Retail
29655,Kelly,Gallagher,Male,57,Germany,Munich,2022-10-10,Startup,Technology
29656,James,Mejia,Female,43,Canada,Toronto,2023-02-12,Startup,Healthcare
29657,Jessica,Eaton,Other,53,Germany,Munich,2024-04-11,Enterprise,Marketing
29658,Sarah,Flores,Female,27,Singapore,Singapore,2024-02-29,Startup,Finance
29659,Amanda,James,Male,27,USA,San Francisco,2024-07-02,Enterprise,Finance
29660,Denise,Wilson,Other,30,Singapore,Singapore,2024-06-08,Enterprise,Education
29661,Sabrina,Dalton,Other,59,India,Mumbai,2024-08-06,Individual,Technology
29662,Trevor,Best,Male,32,Singapore,Singapore,2022-09-26,Individual,Marketing
29663,Dennis,Jones,Male,34,USA,New York,2024-02-05,Individual,Finance
29664,Patrick,Ross,Female,56,India,Bangalore,2024-10-24,SMB,Finance
29665,Faith,Carr,Female,30,India,Mumbai,2024-05-29,Startup,Marketing
29666,Yolanda,Bennett,Female,55,Canada,Vancouver,2022-11-17,SMB,Retail
29667,Elizabeth,Wright,Female,59,Singapore,Singapore,2024-12-05,Enterprise,Finance
29668,Heidi,Sanders,Female,24,Canada,Vancouver,2022-11-05,Individual,Education
29669,Jennifer,Flynn,Other,59,USA,San Francisco,2024-09-24,Startup,Healthcare
29670,Kenneth,Peterson,Other,40,UK,Manchester,2022-10-13,Enterprise,Finance
29671,Holly,Peters,Male,27,UK,Manchester,2022-07-30,Individual,Marketing
29672,Heather,Rodriguez,Male,26,India,Ahmedabad,2023-09-25,Individual,Education
29673,Angela,Harris,Female,38,India,Ahmedabad,2022-12-30,Individual,Finance
29674,Samuel,Jackson,Female,51,Australia,Sydney,2024-02-29,Individual,Education
29675,Breanna,Clark,Other,56,USA,Chicago,2023-07-02,Startup,Technology
29676,Tammie,Nichols,Female,50,UK,London,2022-07-23,Individual,Finance
29677,Shelby,Ramos,Female,48,UK,London,2022-10-20,SMB,Healthcare
29678,Susan,Jenkins,Male,22,USA,New York,2024-03-16,Startup,Retail
29679,Patrick,Herrera,Other,39,India,Mumbai,2023-06-15,Startup,Healthcare
29680,Misty,Smith,Female,22,UK,London,2024-01-17,Enterprise,Education
29681,Jeremy,Bird,Other,19,USA,New York,2022-10-13,Individual,Healthcare
29682,Nicholas,Huff,Male,62,UK,Manchester,2022-01-13,Enterprise,Healthcare
29683,Morgan,Mason,Male,64,Canada,Toronto,2022-02-20,Enterprise,Finance
29684,Nicole,Smith,Male,32,USA,San Francisco,2023-01-16,Startup,Finance
29685,Eric,Kim,Other,65,Singapore,Singapore,2023-01-29,Individual,Finance
29686,John,Green,Male,42,India,Mumbai,2023-06-25,Enterprise,Finance
29687,Natalie,Gutierrez,Female,37,USA,San Francisco,2023-02-24,Startup,Finance
29688,Amy,Figueroa,Male,48,India,Ahmedabad,2024-01-22,Enterprise,Finance
29689,Edward,Villarreal,Male,38,Singapore,Singapore,2024-11-28,Enterprise,Education
29690,John,Potter,Other,35,UK,Manchester,2024-07-15,Startup,Education
29691,Mark,Smith,Other,36,UK,London,2023-10-27,Individual,Healthcare
29692,Jonathan,Brown,Male,29,India,Ahmedabad,2025-03-29,Startup,Marketing
29693,Troy,Stevenson,Female,26,UK,London,2024-09-25,Startup,Education
29694,Tracy,Odonnell,Male,55,Canada,Vancouver,2025-03-11,SMB,Technology
29695,Michael,Turner,Male,24,Australia,Sydney,2022-10-05,Startup,Healthcare
29696,Ryan,Doyle,Male,43,Singapore,Singapore,2022-08-09,SMB,Finance
29697,Joseph,Kelley,Female,53,USA,San Francisco,2022-05-24,Enterprise,Education
29698,David,Lucas,Male,43,Singapore,Singapore,2022-01-21,Individual,Education
29699,Jennifer,Hale,Male,53,Germany,Munich,2023-05-28,Enterprise,Technology
29700,Sheila,Castro,Male,38,UK,Manchester,2024-07-05,SMB,Retail
29701,Melissa,Anderson,Male,57,Singapore,Singapore,2025-02-16,Individual,Education
29702,Jacob,West,Other,61,UK,Manchester,2025-01-24,Enterprise,Marketing
29703,Joseph,Golden,Other,41,Canada,Vancouver,2022-01-08,SMB,Retail
29704,Jacob,Patel,Female,19,Singapore,Singapore,2022-05-28,SMB,Education
29705,Kevin,Brown,Other,42,Germany,Munich,2024-05-06,Startup,Finance
29706,Katherine,Day,Other,27,Singapore,Singapore,2023-10-29,Enterprise,Marketing
29707,Christopher,Thomas,Male,51,India,Bangalore,2022-08-04,Individual,Retail
29708,Richard,Baker,Female,44,USA,San Francisco,2022-08-14,Individual,Education
29709,Christina,Bean,Male,42,USA,San Francisco,2022-05-17,SMB,Education
29710,Anthony,Bruce,Female,32,Germany,Munich,2022-11-13,Individual,Marketing
29711,Bonnie,Cisneros,Other,32,Canada,Vancouver,2022-10-11,Enterprise,Technology
29712,Robert,Obrien,Other,59,Canada,Vancouver,2024-06-03,Individual,Education
29713,Jamie,Franklin,Female,54,India,Bangalore,2023-05-02,Startup,Marketing
29714,Nichole,Townsend,Other,46,UK,London,2025-03-14,SMB,Technology
29715,Ray,Beck,Other,36,India,Ahmedabad,2022-11-20,Enterprise,Finance
29716,Ralph,Gonzales,Female,53,UK,London,2023-05-15,SMB,Healthcare
29717,Ashley,Ramirez,Male,41,USA,Chicago,2022-06-08,SMB,Marketing
29718,Jasmine,Hill,Male,51,USA,San Francisco,2022-06-02,Individual,Marketing
29719,Scott,Griffin,Male,18,Australia,Melbourne,2024-04-11,SMB,Technology
29720,Steven,Jones,Male,56,USA,New York,2023-01-22,Startup,Retail
29721,William,Chavez,Female,39,UK,London,2024-10-30,Enterprise,Finance
29722,Lisa,Oliver,Male,27,USA,Chicago,2023-12-24,Individual,Technology
29723,Joe,Warren,Other,34,Singapore,Singapore,2022-12-25,Individual,Healthcare
29724,Donald,Smith,Other,37,Germany,Berlin,2022-02-25,Individual,Education
29725,Laura,Rose,Female,22,Canada,Vancouver,2022-02-14,Enterprise,Marketing
29726,Eric,Baxter,Male,51,USA,San Francisco,2022-04-14,Individual,Healthcare
29727,Cassandra,Kirby,Male,40,Australia,Melbourne,2022-12-11,Individual,Marketing
29728,Mia,Johnson,Other,47,Singapore,Singapore,2023-07-22,SMB,Education
29729,Alexandria,Bailey,Male,58,UK,Manchester,2023-10-12,Individual,Finance
29730,Daniel,Berg,Female,62,Canada,Vancouver,2022-09-21,SMB,Marketing
29731,Erika,Olson,Male,21,Germany,Berlin,2023-03-13,Startup,Retail
29732,Jessica,Taylor,Other,23,Canada,Toronto,2024-01-10,Individual,Education
29733,Kristopher,Washington,Female,21,Germany,Berlin,2022-11-15,Individual,Marketing
29734,Robert,Holland,Male,25,Singapore,Singapore,2025-02-07,Startup,Retail
29735,Dawn,Pace,Male,62,UK,Manchester,2023-06-26,Individual,Education
29736,Justin,Gross,Female,29,Canada,Toronto,2024-01-14,Individual,Education
29737,Jeffrey,Wilson,Other,49,USA,New York,2024-08-02,Enterprise,Finance
29738,Shelley,Martinez,Other,62,Canada,Vancouver,2023-01-04,Individual,Finance
29739,Jessica,Robertson,Male,20,Canada,Toronto,2024-06-16,Enterprise,Healthcare
29740,Sandra,Downs,Male,47,Canada,Vancouver,2022-10-13,Individual,Healthcare
29741,Lisa,Johnson,Other,23,Canada,Vancouver,2023-12-30,Enterprise,Finance
29742,Nicole,Bishop,Female,32,Canada,Toronto,2024-08-31,SMB,Healthcare
29743,Gregory,Cannon,Male,57,Germany,Munich,2022-08-05,Individual,Technology
29744,Kimberly,Carey,Female,34,USA,San Francisco,2024-12-16,Individual,Healthcare
29745,Benjamin,Brock,Male,59,Canada,Vancouver,2024-05-26,SMB,Education
29746,Hailey,Cooper,Other,53,USA,Chicago,2022-11-05,Individual,Education
29747,Shelly,Bell,Other,33,Australia,Melbourne,2024-08-17,SMB,Education
29748,Julie,Poole,Male,65,Germany,Berlin,2024-05-24,Enterprise,Healthcare
29749,Jessica,Castro,Female,49,Germany,Berlin,2024-05-03,Enterprise,Healthcare
29750,Melissa,Hill,Other,48,UK,London,2023-12-18,Individual,Finance
29751,Suzanne,Alexander,Other,50,Australia,Sydney,2022-07-31,Individual,Marketing
29752,Kenneth,Fisher,Other,48,UK,London,2023-08-16,Individual,Healthcare
29753,Alicia,Gonzalez,Female,31,Canada,Toronto,2024-06-05,Startup,Education
29754,Amanda,Martin,Female,48,UK,London,2022-08-07,Individual,Technology
29755,Jonathan,Bullock,Female,30,India,Mumbai,2024-05-03,Enterprise,Marketing
29756,Alexa,Myers,Male,26,Canada,Toronto,2024-01-13,Individual,Technology
29757,John,Perez,Female,32,India,Bangalore,2022-09-14,Individual,Education
29758,Donna,Sharp,Other,53,India,Bangalore,2025-03-26,SMB,Technology
29759,Andrew,Robertson,Other,50,Canada,Toronto,2023-10-03,Startup,Technology
29760,Marissa,Kidd,Female,22,Singapore,Singapore,2022-08-11,Individual,Finance
29761,Keith,Johnson,Female,61,Singapore,Singapore,2025-01-31,Startup,Marketing
29762,Jessica,Mason,Other,29,Canada,Vancouver,2023-10-13,SMB,Technology
29763,Samuel,Carson,Male,39,Germany,Munich,2022-06-07,Enterprise,Marketing
29764,Monique,Lara,Other,55,Singapore,Singapore,2023-09-18,Individual,Technology
29765,Marie,Rosales,Female,53,Singapore,Singapore,2023-07-22,Startup,Retail
29766,David,Johnson,Other,50,India,Mumbai,2025-01-18,Individual,Finance
29767,Veronica,Hill,Other,26,India,Ahmedabad,2023-05-28,Individual,Marketing
29768,Bobby,Scott,Female,41,Canada,Toronto,2023-07-26,SMB,Retail
29769,Jennifer,Keller,Male,22,Australia,Sydney,2024-05-02,Individual,Healthcare
29770,Christopher,Cook,Female,41,India,Mumbai,2023-06-07,Enterprise,Retail
29771,Linda,Adams,Female,64,Australia,Sydney,2022-09-21,SMB,Finance
29772,Wayne,Allen,Male,22,Canada,Toronto,2022-12-22,SMB,Healthcare
29773,James,Blanchard,Female,35,Singapore,Singapore,2023-02-21,SMB,Marketing
29774,Michelle,Hancock,Other,26,Canada,Toronto,2024-06-04,Startup,Healthcare
29775,Kristy,Wilson,Female,19,Canada,Vancouver,2024-08-28,SMB,Marketing
29776,Amy,Williams,Other,64,Germany,Berlin,2024-03-15,SMB,Retail
29777,Anthony,Simmons,Male,48,Germany,Munich,2024-11-19,Startup,Marketing
29778,Michael,Terrell,Female,31,India,Bangalore,2022-07-01,Enterprise,Healthcare
29779,Maxwell,Banks,Male,22,Germany,Munich,2022-07-06,Startup,Finance
29780,Laura,Delgado,Male,64,Singapore,Singapore,2022-11-09,Startup,Retail
29781,Michael,Rhodes,Male,60,Canada,Toronto,2023-12-01,SMB,Marketing
29782,Julie,Lee,Female,46,Australia,Sydney,2024-02-15,Individual,Healthcare
29783,Jeremy,Ramirez,Other,51,Australia,Melbourne,2023-11-14,Enterprise,Technology
29784,Brandi,Richards,Female,36,India,Mumbai,2024-02-21,Individual,Finance
29785,Katherine,Hall,Male,65,UK,London,2022-02-22,Individual,Marketing
29786,Susan,Garrett,Other,18,Canada,Vancouver,2022-03-04,Individual,Technology
29787,Kara,Griffin,Male,26,Germany,Munich,2023-04-14,SMB,Finance
29788,Larry,Davis,Male,43,Germany,Berlin,2024-04-18,Startup,Technology
29789,Jeremy,Johnson,Female,18,Singapore,Singapore,2024-04-24,Enterprise,Education
29790,James,Sanders,Female,55,Canada,Vancouver,2023-03-16,Startup,Retail
29791,Ashley,Fisher,Male,56,Canada,Toronto,2022-02-03,Startup,Healthcare
29792,Brianna,Brown,Other,43,Germany,Berlin,2024-06-21,Individual,Education
29793,John,Gill,Female,20,India,Bangalore,2022-11-01,Enterprise,Retail
29794,James,Miller,Female,59,India,Bangalore,2024-06-12,Enterprise,Healthcare
29795,Morgan,Rich,Female,36,Canada,Toronto,2024-06-01,Individual,Marketing
29796,Clayton,Rubio,Male,64,Germany,Munich,2022-04-12,Individual,Marketing
29797,David,Love,Other,64,Canada,Toronto,2022-05-20,Startup,Technology
29798,Brian,Hernandez,Other,28,Germany,Munich,2022-05-10,Individual,Retail
29799,Jacob,Grant,Other,22,USA,New York,2023-11-23,Startup,Retail
29800,Crystal,Mccarthy,Other,44,Singapore,Singapore,2024-03-29,Enterprise,Healthcare
29801,Keith,Gonzales,Female,23,India,Mumbai,2022-07-26,Startup,Marketing
29802,April,Ramsey,Female,26,USA,San Francisco,2024-04-19,Individual,Healthcare
29803,Diana,Cline,Other,18,UK,London,2023-03-04,SMB,Retail
29804,Brandi,Jackson,Male,38,Canada,Toronto,2022-07-28,Individual,Healthcare
29805,Laura,Sanchez,Other,28,Australia,Melbourne,2024-03-31,SMB,Retail
29806,Cathy,Goodwin,Female,21,Singapore,Singapore,2025-01-24,Enterprise,Marketing
29807,Kevin,Perkins,Female,28,USA,Chicago,2025-02-19,SMB,Retail
29808,Mark,Shaw,Male,40,Singapore,Singapore,2022-01-26,Startup,Education
29809,Kelly,Compton,Other,37,Singapore,Singapore,2022-10-19,Individual,Technology
29810,Deborah,Williams,Other,63,USA,New York,2022-02-23,SMB,Marketing
29811,Michael,Braun,Other,62,UK,London,2023-10-16,Individual,Education
29812,Bonnie,White,Female,21,India,Ahmedabad,2025-01-29,Enterprise,Healthcare
29813,Monica,Long,Female,27,Singapore,Singapore,2024-07-15,SMB,Retail
29814,Barbara,Kelley,Male,30,Singapore,Singapore,2022-03-15,SMB,Education
29815,Kathleen,Aguilar,Male,63,Australia,Sydney,2023-09-10,SMB,Technology
29816,Robert,Carter,Male,37,UK,Manchester,2023-03-21,SMB,Healthcare
29817,Rachel,Robinson,Female,30,Canada,Vancouver,2022-10-30,Startup,Retail
29818,Tiffany,Lynch,Other,26,Canada,Vancouver,2024-01-13,Individual,Retail
29819,Denise,Lewis,Male,27,India,Ahmedabad,2023-01-10,Startup,Finance
29820,Johnny,Todd,Female,62,Canada,Vancouver,2022-09-17,Startup,Healthcare
29821,Daniel,Phillips,Female,60,India,Ahmedabad,2023-11-14,Individual,Healthcare
29822,Alicia,Schmidt,Other,28,UK,London,2022-03-08,Enterprise,Healthcare
29823,Jonathan,Martin,Other,46,UK,Manchester,2023-03-17,Enterprise,Healthcare
29824,Brenda,Norris,Male,50,USA,New York,2024-02-27,Enterprise,Retail
29825,April,Heath,Male,28,Australia,Sydney,2022-01-27,Individual,Retail
29826,Melissa,Lang,Other,39,Canada,Vancouver,2023-10-13,Startup,Marketing
29827,Kathryn,Shaw,Male,63,Canada,Toronto,2023-05-03,Startup,Marketing
29828,Amy,Burch,Female,20,Australia,Melbourne,2023-04-25,Individual,Marketing
29829,Michael,Adams,Male,21,UK,Manchester,2024-01-26,Startup,Healthcare
29830,Meghan,Taylor,Male,38,UK,Manchester,2024-08-29,Individual,Finance
29831,Dwayne,Schmidt,Male,28,Germany,Berlin,2024-09-27,Individual,Technology
29832,Joseph,Hanna,Other,59,Singapore,Singapore,2023-05-26,Individual,Education
29833,Carl,Ponce,Male,18,India,Ahmedabad,2022-03-20,SMB,Marketing
29834,Samantha,Thompson,Other,46,Australia,Melbourne,2023-09-23,Individual,Healthcare
29835,Brittany,Hudson,Female,32,Australia,Sydney,2024-09-25,SMB,Healthcare
